Subject,Predicate,Object
n1951b7155c684ff6befdb168f4684486b42,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b914,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasDirectPart
http://semanticscience.org/resource/MeasurementScale,http://purl.org/dc/terms/description,A measurement scale is a functional specification that specifies an allowed range of categories or values.
http://semanticscience.org/resource/Frustration,http://data.bioontology.org/metadata/prefixIRI,sio:Frustration
n1951b7155c684ff6befdb168f4684486b357,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasBasis
http://semanticscience.org/resource/FunctionalRnaCodingGene,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/RnaGene
http://semanticscience.org/resource/SomeOfTheTime,http://purl.org/dc/terms/alternative,some of the time
http://semanticscience.org/resource/isPositionallyBefore,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/isConnectedTo
http://semanticscience.org/resource/BerylliumAtom,http://www.w3.org/2004/02/skos/core#exactMatch,CHEBI:30501
http://semanticscience.org/resource/Master%27sThesis,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/isSurroundedBy,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/isContainedIn
n1951b7155c684ff6befdb168f4684486b449,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,n1951b7155c684ff6befdb168f4684486b446
http://materialsmine.org/ns/HotPressing,http://data.bioontology.org/metadata/prefixIRI,materialsmine:HotPressing
http://materialsmine.org/ns/Isotactic,http://data.bioontology.org/metadata/prefixIRI,materialsmine:Isotactic
http://semanticscience.org/resource/TerminalPoint,http://data.bioontology.org/metadata/prefixIRI,sio:TerminalPoint
http://semanticscience.org/resource/NucleicAcid,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://materialsmine.org/ns/TwinScrew,http://data.bioontology.org/metadata/prefixIRI,materialsmine:TwinScrew
n1951b7155c684ff6befdb168f4684486b745,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasComponentPart
http://semanticscience.org/resource/DesignSpecification,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/FunctionalSpecification
n1951b7155c684ff6befdb168f4684486b832,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,n1951b7155c684ff6befdb168f4684486b833
http://semanticscience.org/resource/ToServeAsAPrimerForDNASynthesis,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://materialsmine.org/ns/Stirring,http://www.w3.org/2004/02/skos/core#definition,Manual stirring of liquid solutions
n1951b7155c684ff6befdb168f4684486b212,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/ns/prov#used
http://semanticscience.org/resource/CentrifugationPellet,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/CentrifugationSubstance
http://semanticscience.org/resource/PartialNegativeCharge,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Transporting,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
n1951b7155c684ff6befdb168f4684486b873,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://semanticscience.org/resource/SequenceElementPosition,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Predicting,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Creating
http://materialsmine.org/ns/DynamicProperties,http://data.bioontology.org/metadata/prefixIRI,materialsmine:DynamicProperties
http://semanticscience.org/resource/Polymer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Molecule
http://semanticscience.org/resource/FusionGene-diseaseAssociation,http://data.bioontology.org/metadata/prefixIRI,sio:FusionGene-diseaseAssociation
http://semanticscience.org/resource/MicroRNAmiRNA,http://www.w3.org/2000/01/rdf-schema#label,microRNA (miRNA)
http://semanticscience.org/resource/CellularOrganism,http://www.w3.org/2002/07/owl#equivalentClass,n1951b7155c684ff6befdb168f4684486b379
http://semanticscience.org/resource/DataTransformation,http://purl.org/dc/terms/description,data transformation is the process of applying an algorithmic procedure to some input data and producing some output data.
http://purl.org/ontology/bibo/prefixName,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://purl.org/ontology/bibo/
http://semanticscience.org/resource/InformationTranslation,http://www.w3.org/2000/01/rdf-schema#label,information translation
http://semanticscience.org/resource/OrdinaryDifferentialEquation,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/PoorQuality,http://www.w3.org/2000/01/rdf-schema#label,poor quality
http://semanticscience.org/resource/contains,http://www.w3.org/2000/01/rdf-schema#label,contains
http://semanticscience.org/resource/Position,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b860
http://semanticscience.org/resource/surrounds,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/contains
http://semanticscience.org/resource/StatementOfConsequence,http://data.bioontology.org/metadata/prefixIRI,sio:StatementOfConsequence
http://semanticscience.org/resource/BiologicalQuality,http://www.w3.org/2000/01/rdf-schema#label,biological quality
http://semanticscience.org/resource/DependentVariable,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Variable
n1951b7155c684ff6befdb168f4684486b1280,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/Heterozygous
http://semanticscience.org/resource/Viroid,http://data.bioontology.org/metadata/prefixIRI,sio:Viroid
n1951b7155c684ff6befdb168f4684486b790,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasProperPart
http://semanticscience.org/resource/Purpose,http://www.w3.org/2000/01/rdf-schema#label,purpose
n1951b7155c684ff6befdb168f4684486b688,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b570,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
http://semanticscience.org/resource/ChemicalReactionPathway,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Conversing,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/MRNASpliceVariant,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/AssertionOvopub,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
n1951b7155c684ff6befdb168f4684486b1238,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/Tissue
http://semanticscience.org/resource/SpecificGravity,http://www.w3.org/2000/01/rdf-schema#label,specific gravity
http://semanticscience.org/resource/ToDecreaseTheRateOfFormation,http://www.w3.org/2000/01/rdf-schema#label,to decrease the rate of formation
n1951b7155c684ff6befdb168f4684486b65,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://purl.org/ontology/bibo/Document
n1951b7155c684ff6befdb168f4684486b1077,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype
http://semanticscience.org/resource/isDerivedFrom,http://www.w3.org/2000/01/rdf-schema#label,is derived from
http://semanticscience.org/resource/NickelAtom,http://www.w3.org/2004/02/skos/core#exactMatch,CHEBI:28112
http://semanticscience.org/resource/Bent,http://www.w3.org/2000/01/rdf-schema#label,bent
http://semanticscience.org/resource/InCHINotation,http://www.w3.org/2000/01/rdf-schema#label,InCHI notation
http://semanticscience.org/resource/Experiment,http://purl.org/dc/terms/description,"An experiment is an investigation that has the goal of verifying, falsifying, or establishing the validity of a hypothesis. "
http://semanticscience.org/resource/ToRetrieve,http://data.bioontology.org/metadata/prefixIRI,sio:ToRetrieve
http://semanticscience.org/resource/isIdentifierFor,http://www.w3.org/2000/01/rdf-schema#label,is identifier for
http://semanticscience.org/resource/hasProvider,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/hasSource
http://materialsmine.org/ns/FillerComponentComposition,http://www.w3.org/2000/01/rdf-schema#label,Filler Component Composition
http://semanticscience.org/resource/SpecializedObject,http://www.w3.org/2000/01/rdf-schema#label,specialized object
http://semanticscience.org/resource/VariantRole,http://data.bioontology.org/metadata/prefixIRI,sio:VariantRole
n1951b7155c684ff6befdb168f4684486b1070,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/immediatelyTransformsInto,http://purl.org/dc/terms/description,A  temporal relation in which an entity mainstains identity from one state to another.
http://semanticscience.org/resource/isAttributeOf,http://purl.org/dc/terms/description,"is attribute of is a relation that associates an attribute with an entity where an attribute is an intrinsic characteristic such as a quality, capability, disposition, function, or is an externally derived attribute determined from some descriptor (e.g. a quantity, position, label/identifier) either directly or indirectly through generalization of entities of the same type."
http://semanticscience.org/resource/FamilyHistory,http://data.bioontology.org/metadata/prefixIRI,sio:FamilyHistory
http://semanticscience.org/resource/ProductRole,http://data.bioontology.org/metadata/prefixIRI,sio:ProductRole
http://semanticscience.org/resource/OrdinaryDifferentialEquation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/DifferentialEquation
http://semanticscience.org/resource/Helicity,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/CoordinateSystem,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/SpatialSpecification
http://semanticscience.org/resource/MolecularIdentifier,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/ChemicalIdentifier
http://semanticscience.org/resource/Fear,http://data.bioontology.org/metadata/prefixIRI,sio:Fear
n1951b7155c684ff6befdb168f4684486b141,http://www.w3.org/2002/07/owl#hasValue,http://materialsmine.org/ns/unit/pa
http://materialsmine.org/ns/Plastic,http://www.w3.org/ns/prov#wasQuotedFrom,https://en.wikipedia.org/wiki/Plastic
http://semanticscience.org/resource/ElectrophilicAdditionReaction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/HolmiumAtom,http://data.bioontology.org/metadata/prefixIRI,sio:HolmiumAtom
http://semanticscience.org/resource/SecondaryTitle,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Title
http://semanticscience.org/resource/Website,http://www.w3.org/2000/01/rdf-schema#label,website
http://semanticscience.org/resource/hasValue,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#FunctionalProperty
http://semanticscience.org/resource/Biosynthesis,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/ChemicalSynthesis
n1951b7155c684ff6befdb168f4684486b430,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://purl.org/ontology/bibo/reversedBy,http://www.w3.org/2000/01/rdf-schema#comment,A legal decision that reverses a ruling.
http://semanticscience.org/resource/DrugDrugInteraction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/isCreatorOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/isSourceOf
http://materialsmine.org/ns/RheologicalStorageModulus,http://www.w3.org/2004/02/skos/core#definition,The deformation energy stored within a material when subject to shear; the elastic component of the complex modulus.
http://semanticscience.org/resource/Pattern,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/MathematicalEntity
http://semanticscience.org/resource/ToActivelyInteractWith,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/hasMember,http://www.w3.org/2004/02/skos/core#example,a collection of cars has as a car as a member
http://semanticscience.org/resource/Worry,http://data.bioontology.org/metadata/prefixIRI,sio:Worry
http://purl.org/ontology/bibo/cites,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,unstable
http://semanticscience.org/resource/InterventionGroup,http://purl.org/dc/terms/description,An intervention group is a group of individuals that are subject to an intervention.
http://semanticscience.org/resource/ModeratelyQuantifier,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/ExpectedValue,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Word,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/LanguageEntity
http://materialsmine.org/ns/MechanicalMixing,http://www.w3.org/2000/01/rdf-schema#label,Mechanical Mixing
http://semanticscience.org/resource/Diagnosis,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Conclusion
http://semanticscience.org/resource/StrongChemicalSalt,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/isBroaderThant,http://www.w3.org/2000/01/rdf-schema#domain,http://semanticscience.org/resource/Term
http://semanticscience.org/resource/Implies-%3E,http://purl.org/dc/terms/description,"Implication is a logical operator that holds between a set T of propositions and a proposition B, when every model (or interpretation or valuation) of T is also a model of B."
http://semanticscience.org/resource/HostRole,http://purl.org/dc/terms/description,The role of an organism in providing resources to maintain the survival and/or reproduction of another organism.
http://semanticscience.org/resource/BiomolecularStructureDescriptor,http://data.bioontology.org/metadata/prefixIRI,sio:BiomolecularStructureDescriptor
http://semanticscience.org/resource/MessengerRNA,http://data.bioontology.org/metadata/prefixIRI,sio:MessengerRNA
