Class,SubClassOf,IntersectionOf,Comment,OnProperty,SomeValuesFrom,Definition
http://semanticscience.org/resource/Percentile,http://semanticscience.org/resource/Quantile,None,None,None,None,"A percentile (or a centile) is a quantile that divides the given probability distribution, or sample, into 100 equal-sized intervals."
http://semanticscience.org/resource/Perception,http://semanticscience.org/resource/Observing,None,None,None,None,"perception is the organization, identification, and interpretation of sensory information in order to fabricate a mental representation through the process of transduction, which sensors in the body transform signals from the environment into encoded neural signals."
http://semanticscience.org/resource/Periodical,http://semanticscience.org/resource/CollectionOfDocuments,None,None,None,None,A periodical is a publication that appears on a regular schedule.
http://semanticscience.org/resource/Person,http://semanticscience.org/resource/SpecializedObject,None,None,None,None,A person is an object that has certain capacities or attributes constituting personhood.
http://semanticscience.org/resource/PersonalName,http://semanticscience.org/resource/Name,None,None,None,None,A personal name is a name to identify an individual person and usually comprises of a first name and a last name.
http://semanticscience.org/resource/PharmaceuticalDrug,http://semanticscience.org/resource/Drug,None,None,None,None,"A pharmaceutical preparation is a chemical substance that is approved for use in the medical diagnosis, cure, treatment, or prevention of disease."
http://semanticscience.org/resource/PharmaceuticalDrug,nc1dd680924f540ad8a0d60c28f9143d8b829,None,None,None,None,"A pharmaceutical preparation is a chemical substance that is approved for use in the medical diagnosis, cure, treatment, or prevention of disease."
http://semanticscience.org/resource/PharmaceuticalIngredient,http://semanticscience.org/resource/Ingredient,None,None,None,None,None
http://semanticscience.org/resource/PharmaceuticalIngredient,nc1dd680924f540ad8a0d60c28f9143d8b834,None,None,None,None,None
nc1dd680924f540ad8a0d60c28f9143d8b830,None,nc1dd680924f540ad8a0d60c28f9143d8b832,None,None,None,None
http://semanticscience.org/resource/PharmacodynamicPathway,http://semanticscience.org/resource/RegulatoryPathway,None,None,None,None,a pharmacodynamic pathay is a regulatory pathway in which a drug molecule regulates the activity of one or more components organized in a pathway.
http://semanticscience.org/resource/PharmacokineticPathway,http://semanticscience.org/resource/MetabolicPathway,None,None,None,None,a pharmacokinetic pathway is a metabolic pathway which describes the metabolism of a drug molecule.
http://semanticscience.org/resource/PhdThesis,http://semanticscience.org/resource/ThesisDocument,None,None,None,None,A PhD thesis is a thesis prepared as a requirement for a doctoral degree.
http://semanticscience.org/resource/Phenotype,http://semanticscience.org/resource/BiologicalQuality,None,None,None,None,A phenotype is an observable characteristic of an individual.
http://semanticscience.org/resource/PhosphorusAtom,http://semanticscience.org/resource/Atom,None,None,None,None,None
http://semanticscience.org/resource/Photograph,http://semanticscience.org/resource/Image,None,None,None,None,A photograph is an image created by light falling on a light-sensitive surface.
http://semanticscience.org/resource/Phrase,http://semanticscience.org/resource/LanguageEntity,None,None,None,None,A phrase is a group of words functioning as a single unit in the syntax of a sentence.
http://semanticscience.org/resource/Phrase,nc1dd680924f540ad8a0d60c28f9143d8b835,None,None,None,None,A phrase is a group of words functioning as a single unit in the syntax of a sentence.
http://semanticscience.org/resource/PhraseNetDiagram,http://semanticscience.org/resource/TextualChart,None,None,None,None,A phrase net diagram illustrates the relationship between different words used in a text.
http://semanticscience.org/resource/PhysicalEntityIdentifier,http://semanticscience.org/resource/Identifier,None,None,None,None,A physical entity identifier is an identifier for a physical entity.
http://semanticscience.org/resource/PieChart,http://semanticscience.org/resource/MereologicalChart,None,None,None,None,A pie chart is a circular chart divided into sectors each of whose length  is proportional to the quantity it represents.
http://semanticscience.org/resource/Pity,http://semanticscience.org/resource/NegativeEmotion,None,None,None,None,Pity is the emotion of sadness or sorrow for another.
http://semanticscience.org/resource/Placebo,http://semanticscience.org/resource/HeterogeneousSubstance,None,None,None,None,A placebo is a medically ineffectual treatment for a medical condition intended to deceive the recipient.
http://semanticscience.org/resource/Plan,http://semanticscience.org/resource/ActionSpecification,None,None,None,None,"A plan is a set of intended actions, through which one expects to achieve a goal."
http://semanticscience.org/resource/Planned,http://semanticscience.org/resource/NotStarted,None,None,None,None,"planned is a process status for a process that has not yet started, but is referred to in a plan."
http://semanticscience.org/resource/Planning,http://semanticscience.org/resource/Creating,None,None,None,None,planning is the agentive process of developing a plan that specifies a set of actions in order to meet a set of goals or objectives.
http://semanticscience.org/resource/Planning,nc1dd680924f540ad8a0d60c28f9143d8b836,None,None,None,None,planning is the agentive process of developing a plan that specifies a set of actions in order to meet a set of goals or objectives.
nc1dd680924f540ad8a0d60c28f9143d8b837,None,None,None,None,None,None
http://semanticscience.org/resource/PlateauLine,http://semanticscience.org/resource/TrendLine,None,None,None,None,An plateau line is a line segment in which the startpoint and endpoint are ordered along one dimension and the difference of values in a second dimension is zero.
http://semanticscience.org/resource/PlatinumAtom,http://semanticscience.org/resource/Atom,None,None,None,None,None
http://semanticscience.org/resource/Pleasure,http://semanticscience.org/resource/Happiness,None,None,None,None,pleasure is an emotion of happy satisfaction and enjoyment.
http://semanticscience.org/resource/Ploidy,http://semanticscience.org/resource/CellularQuality,None,None,None,None,ploidy is the cellular quality relating to the amount of DNA contained in a cell.
http://semanticscience.org/resource/Plot,http://semanticscience.org/resource/FigurePart,None,None,None,None,A plot is a part of a figure that corresponds to the spatial region between the set of axes.
http://semanticscience.org/resource/PlutoniumAtom,http://semanticscience.org/resource/Atom,None,None,None,None,None
http://semanticscience.org/resource/Point,http://semanticscience.org/resource/GeometricEntity,None,None,None,None,A point is a geometric entity that is located in a zero-dimensional spatial region and whose position is defined by its coordinates in some coordinate system.
http://semanticscience.org/resource/Poison,http://semanticscience.org/resource/Drug,None,None,None,None,A poison is a drug that is harzardous or toxic to an organism when ingested at a certain quantity.
http://semanticscience.org/resource/PoisonRole,http://semanticscience.org/resource/ToxicRole,None,None,None,None,A poison role is the role of a substance that causes some negative disturbance in an organism.
http://semanticscience.org/resource/PoisonRole,nc1dd680924f540ad8a0d60c28f9143d8b840,None,None,None,None,A poison role is the role of a substance that causes some negative disturbance in an organism.
http://semanticscience.org/resource/Polar,http://semanticscience.org/resource/PolarQuality,None,None,None,None,polar is the quality of having a dipole.
http://semanticscience.org/resource/PolarAdditionReaction,http://semanticscience.org/resource/AdditionReaction,None,None,None,None,A polar addition reaction is an addition reaction involving polar residues.
http://semanticscience.org/resource/PolarCoordinate,http://semanticscience.org/resource/Coordinate,None,None,None,None,A polar coordinate is a position characterized by a distance from a fixed point and an angle from a fixed direction.
http://semanticscience.org/resource/PolarCoordinate,nc1dd680924f540ad8a0d60c28f9143d8b841,None,None,None,None,A polar coordinate is a position characterized by a distance from a fixed point and an angle from a fixed direction.
http://semanticscience.org/resource/PolarCoordinateSystem,http://semanticscience.org/resource/CoordinateSystem,None,None,None,None,A polar coordinate system is a two-dimensional coordinate system in which each point on a plane is determined by a distance from a fixed point and an angle from a fixed direction.
